pl_name,mass,radius,orbital_period,tsm,observation_type,reference,molecules,hostname,ra,dec,sy_snum,sy_pnum,discoverymethod,disc_year,disc_refname,disc_pubdate,disc_locale,disc_facility,disc_telescope,disc_instrument
WASP-10 b,3.16,1.08,3.0927616,34.3067,"""G-B: Low resolution visible""",2305.19441,"""{""Featureless spectra"":""Detection""}""",WASP-10,348.9930457,31.4627508,1.0,1.0,Transit,2008.0,<a refstr=CHRISTIAN_ET_AL__2009 href=https://ui.adsabs.harvard.edu/abs/2009MNRAS.392.1585C/abstract target=ref> Christian et al. 2009 </a>,Feb-09,Ground,SuperWASP,Canon 200mm f/1.8L,iKon-L CCD Camera
WASP-100 b,2.03,1.69,2.849375,84.6586,"""TESS""","""2020AJ....160..155W""","""[]""",WASP-100,68.9598159,-64.027039,2.0,1.0,Transit,2014.0,<a refstr=HELLIER_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014MNRAS.440.1982H/abstract target=ref> Hellier et al. 2014 </a>,May-14,Ground,SuperWASP,Canon 200mm f/1.8L,iKon-L CCD Camera
WASP-100 b,2.03,1.69,2.849375,84.6586,"""TESS""","""2020AJ....160..155W""","""[]""",WASP-100,68.9598159,-64.027039,2.0,1.0,Transit,2014.0,<a refstr=HELLIER_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014MNRAS.440.1982H/abstract target=ref> Hellier et al. 2014 </a>,May-14,Ground,SuperWASP,Canon 200mm f/1.8L,iKon-L CCD Camera
WASP-100 b,2.03,1.69,2.849375,84.6586,"""TESS""","""2020AJ....160..155W""","""[]""",WASP-100,68.9598159,-64.027039,2.0,1.0,Transit,2014.0,<a refstr=HELLIER_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014MNRAS.440.1982H/abstract target=ref> Hellier et al. 2014 </a>,May-14,Ground,SuperWASP,Canon 200mm f/1.8L,iKon-L CCD Camera
WASP-100 b,2.03,1.69,2.849375,84.6586,"""TESS""","""2020AJ....160..155W""","""[]""",WASP-100,68.9598159,-64.027039,2.0,1.0,Transit,2014.0,<a refstr=HELLIER_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014MNRAS.440.1982H/abstract target=ref> Hellier et al. 2014 </a>,May-14,Ground,SuperWASP,Canon 200mm f/1.8L,iKon-L CCD Camera
WASP-100 b,2.03,1.69,2.849375,84.6586,"""TESS""","""2020AJ....160..155W""","""[]""",WASP-100,68.9598159,-64.027039,2.0,1.0,Transit,2014.0,<a refstr=HELLIER_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014MNRAS.440.1982H/abstract target=ref> Hellier et al. 2014 </a>,May-14,Ground,SuperWASP,Canon 200mm f/1.8L,iKon-L CCD Camera
WASP-100 b,2.03,1.69,2.849375,84.6586,"""TESS""","""2020AJ....160..155W""","""[]""",WASP-100,68.9598159,-64.027039,2.0,1.0,Transit,2014.0,<a refstr=HELLIER_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014MNRAS.440.1982H/abstract target=ref> Hellier et al. 2014 </a>,May-14,Ground,SuperWASP,Canon 200mm f/1.8L,iKon-L CCD Camera
WASP-100 b,2.03,1.69,2.849375,84.6586,"""TESS""","""2020AJ....160..155W""","""[]""",WASP-100,68.9598159,-64.027039,2.0,1.0,Transit,2014.0,<a refstr=HELLIER_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014MNRAS.440.1982H/abstract target=ref> Hellier et al. 2014 </a>,May-14,Ground,SuperWASP,Canon 200mm f/1.8L,iKon-L CCD Camera
WASP-100 b,2.03,1.69,2.849375,84.6586,"""TESS""","""2020AJ....160..155W""","""[]""",WASP-100,68.9598159,-64.027039,2.0,1.0,Transit,2014.0,<a refstr=HELLIER_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014MNRAS.440.1982H/abstract target=ref> Hellier et al. 2014 </a>,May-14,Ground,SuperWASP,Canon 200mm f/1.8L,iKon-L CCD Camera
WASP-100 b,2.03,1.69,2.849375,84.6586,"""TESS""","""2020AJ....160..155W""","""[]""",WASP-100,68.9598159,-64.027039,2.0,1.0,Transit,2014.0,<a refstr=HELLIER_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014MNRAS.440.1982H/abstract target=ref> Hellier et al. 2014 </a>,May-14,Ground,SuperWASP,Canon 200mm f/1.8L,iKon-L CCD Camera
WASP-100 b,2.03,1.69,2.849375,84.6586,"""TESS""","""2020MNRAS.494.4077J""","""[]""",WASP-100,68.9598159,-64.027039,2.0,1.0,Transit,2014.0,<a refstr=HELLIER_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014MNRAS.440.1982H/abstract target=ref> Hellier et al. 2014 </a>,May-14,Ground,SuperWASP,Canon 200mm f/1.8L,iKon-L CCD Camera
WASP-100 b,2.03,1.69,2.849375,84.6586,"""TESS""","""2020MNRAS.494.4077J""","""[]""",WASP-100,68.9598159,-64.027039,2.0,1.0,Transit,2014.0,<a refstr=HELLIER_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014MNRAS.440.1982H/abstract target=ref> Hellier et al. 2014 </a>,May-14,Ground,SuperWASP,Canon 200mm f/1.8L,iKon-L CCD Camera
WASP-100 b,2.03,1.69,2.849375,84.6586,"""TESS""","""2020MNRAS.494.4077J""","""[]""",WASP-100,68.9598159,-64.027039,2.0,1.0,Transit,2014.0,<a refstr=HELLIER_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014MNRAS.440.1982H/abstract target=ref> Hellier et al. 2014 </a>,May-14,Ground,SuperWASP,Canon 200mm f/1.8L,iKon-L CCD Camera
WASP-100 b,2.03,1.69,2.849375,84.6586,"""TESS""","""2020MNRAS.494.4077J""","""[]""",WASP-100,68.9598159,-64.027039,2.0,1.0,Transit,2014.0,<a refstr=HELLIER_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014MNRAS.440.1982H/abstract target=ref> Hellier et al. 2014 </a>,May-14,Ground,SuperWASP,Canon 200mm f/1.8L,iKon-L CCD Camera
WASP-100 b,2.03,1.69,2.849375,84.6586,"""TESS""","""2020MNRAS.494.4077J""","""[]""",WASP-100,68.9598159,-64.027039,2.0,1.0,Transit,2014.0,<a refstr=HELLIER_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014MNRAS.440.1982H/abstract target=ref> Hellier et al. 2014 </a>,May-14,Ground,SuperWASP,Canon 200mm f/1.8L,iKon-L CCD Camera
WASP-100 b,2.03,1.69,2.849375,84.6586,"""TESS""","""2020MNRAS.494.4077J""","""[]""",WASP-100,68.9598159,-64.027039,2.0,1.0,Transit,2014.0,<a refstr=HELLIER_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014MNRAS.440.1982H/abstract target=ref> Hellier et al. 2014 </a>,May-14,Ground,SuperWASP,Canon 200mm f/1.8L,iKon-L CCD Camera
WASP-100 b,2.03,1.69,2.849375,84.6586,"""TESS""","""2020MNRAS.494.4077J""","""[]""",WASP-100,68.9598159,-64.027039,2.0,1.0,Transit,2014.0,<a refstr=HELLIER_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014MNRAS.440.1982H/abstract target=ref> Hellier et al. 2014 </a>,May-14,Ground,SuperWASP,Canon 200mm f/1.8L,iKon-L CCD Camera
WASP-100 b,2.03,1.69,2.849375,84.6586,"""TESS""","""2020MNRAS.494.4077J""","""[]""",WASP-100,68.9598159,-64.027039,2.0,1.0,Transit,2014.0,<a refstr=HELLIER_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014MNRAS.440.1982H/abstract target=ref> Hellier et al. 2014 </a>,May-14,Ground,SuperWASP,Canon 200mm f/1.8L,iKon-L CCD Camera
WASP-100 b,2.03,1.69,2.849375,84.6586,"""TESS""","""2020MNRAS.494.4077J""","""[]""",WASP-100,68.9598159,-64.027039,2.0,1.0,Transit,2014.0,<a refstr=HELLIER_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014MNRAS.440.1982H/abstract target=ref> Hellier et al. 2014 </a>,May-14,Ground,SuperWASP,Canon 200mm f/1.8L,iKon-L CCD Camera
WASP-101 b,0.5,1.41,3.585722,363.1036,"""G-B: High resolution visible""",2403.15631,"""{""Na"":""Upper limit"" ""H"":""Upper limit""}""",WASP-101,98.3511016,-23.486086,1.0,1.0,Transit,2014.0,<a refstr=HELLIER_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014MNRAS.440.1982H/abstract target=ref> Hellier et al. 2014 </a>,May-14,Ground,SuperWASP,Canon 200mm f/1.8L,iKon-L CCD Camera
WASP-101 b,0.5,1.41,3.585722,363.1036,"""G-B: High resolution visible""",2403.15631,"""{""Na"":""Upper limit"" ""H"":""Upper limit""}""",WASP-101,98.3511016,-23.486086,1.0,1.0,Transit,2014.0,<a refstr=HELLIER_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014MNRAS.440.1982H/abstract target=ref> Hellier et al. 2014 </a>,May-14,Ground,SuperWASP,Canon 200mm f/1.8L,iKon-L CCD Camera
WASP-101 b,0.5,1.41,3.585722,363.1036,"""G-B: High resolution visible""",2403.15631,"""{""Na"":""Upper limit"" ""H"":""Upper limit""}""",WASP-101,98.3511016,-23.486086,1.0,1.0,Transit,2014.0,<a refstr=HELLIER_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014MNRAS.440.1982H/abstract target=ref> Hellier et al. 2014 </a>,May-14,Ground,SuperWASP,Canon 200mm f/1.8L,iKon-L CCD Camera
WASP-101 b,0.5,1.41,3.585722,363.1036,"""G-B: High resolution visible""",2403.15631,"""{""Na"":""Upper limit"" ""H"":""Upper limit""}""",WASP-101,98.3511016,-23.486086,1.0,1.0,Transit,2014.0,<a refstr=HELLIER_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014MNRAS.440.1982H/abstract target=ref> Hellier et al. 2014 </a>,May-14,Ground,SuperWASP,Canon 200mm f/1.8L,iKon-L CCD Camera
WASP-101 b,0.5,1.41,3.585722,363.1036,"""G-B: High resolution visible""",2403.15631,"""{""Na"":""Upper limit"" ""H"":""Upper limit""}""",WASP-101,98.3511016,-23.486086,1.0,1.0,Transit,2014.0,<a refstr=HELLIER_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014MNRAS.440.1982H/abstract target=ref> Hellier et al. 2014 </a>,May-14,Ground,SuperWASP,Canon 200mm f/1.8L,iKon-L CCD Camera
WASP-101 b,0.5,1.41,3.585722,363.1036,"""G-B: High resolution visible""",2403.15631,"""{""Na"":""Upper limit"" ""H"":""Upper limit""}""",WASP-101,98.3511016,-23.486086,1.0,1.0,Transit,2014.0,<a refstr=HELLIER_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014MNRAS.440.1982H/abstract target=ref> Hellier et al. 2014 </a>,May-14,Ground,SuperWASP,Canon 200mm f/1.8L,iKon-L CCD Camera
WASP-101 b,0.5,1.41,3.585722,363.1036,"""G-B: High resolution visible""",2403.15631,"""{""Na"":""Upper limit"" ""H"":""Upper limit""}""",WASP-101,98.3511016,-23.486086,1.0,1.0,Transit,2014.0,<a refstr=HELLIER_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014MNRAS.440.1982H/abstract target=ref> Hellier et al. 2014 </a>,May-14,Ground,SuperWASP,Canon 200mm f/1.8L,iKon-L CCD Camera
WASP-101 b,0.5,1.41,3.585722,363.1036,"""G-B: High resolution visible""",2403.15631,"""{""Na"":""Upper limit"" ""H"":""Upper limit""}""",WASP-101,98.3511016,-23.486086,1.0,1.0,Transit,2014.0,<a refstr=HELLIER_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014MNRAS.440.1982H/abstract target=ref> Hellier et al. 2014 </a>,May-14,Ground,SuperWASP,Canon 200mm f/1.8L,iKon-L CCD Camera
WASP-101 b,0.5,1.41,3.585722,363.1036,"""G-B: High resolution visible""",2403.15631,"""{""Na"":""Upper limit"" ""H"":""Upper limit""}""",WASP-101,98.3511016,-23.486086,1.0,1.0,Transit,2014.0,<a refstr=HELLIER_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014MNRAS.440.1982H/abstract target=ref> Hellier et al. 2014 </a>,May-14,Ground,SuperWASP,Canon 200mm f/1.8L,iKon-L CCD Camera
WASP-101 b,0.5,1.41,3.585722,363.1036,"""HST WFC3""","""2017ApJ...835L..12W""","""{""Cloudy"":""Detection""}""",WASP-101,98.3511016,-23.486086,1.0,1.0,Transit,2014.0,<a refstr=HELLIER_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014MNRAS.440.1982H/abstract target=ref> Hellier et al. 2014 </a>,May-14,Ground,SuperWASP,Canon 200mm f/1.8L,iKon-L CCD Camera
WASP-101 b,0.5,1.41,3.585722,363.1036,"""HST WFC3""","""2017ApJ...835L..12W""","""{""Cloudy"":""Detection""}""",WASP-101,98.3511016,-23.486086,1.0,1.0,Transit,2014.0,<a refstr=HELLIER_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014MNRAS.440.1982H/abstract target=ref> Hellier et al. 2014 </a>,May-14,Ground,SuperWASP,Canon 200mm f/1.8L,iKon-L CCD Camera
WASP-101 b,0.5,1.41,3.585722,363.1036,"""HST WFC3""","""2017ApJ...835L..12W""","""{""Cloudy"":""Detection""}""",WASP-101,98.3511016,-23.486086,1.0,1.0,Transit,2014.0,<a refstr=HELLIER_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014MNRAS.440.1982H/abstract target=ref> Hellier et al. 2014 </a>,May-14,Ground,SuperWASP,Canon 200mm f/1.8L,iKon-L CCD Camera
WASP-101 b,0.5,1.41,3.585722,363.1036,"""HST WFC3""","""2017ApJ...835L..12W""","""{""Cloudy"":""Detection""}""",WASP-101,98.3511016,-23.486086,1.0,1.0,Transit,2014.0,<a refstr=HELLIER_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014MNRAS.440.1982H/abstract target=ref> Hellier et al. 2014 </a>,May-14,Ground,SuperWASP,Canon 200mm f/1.8L,iKon-L CCD Camera
WASP-101 b,0.5,1.41,3.585722,363.1036,"""HST WFC3""","""2017ApJ...835L..12W""","""{""Cloudy"":""Detection""}""",WASP-101,98.3511016,-23.486086,1.0,1.0,Transit,2014.0,<a refstr=HELLIER_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014MNRAS.440.1982H/abstract target=ref> Hellier et al. 2014 </a>,May-14,Ground,SuperWASP,Canon 200mm f/1.8L,iKon-L CCD Camera
WASP-101 b,0.5,1.41,3.585722,363.1036,"""HST WFC3""","""2017ApJ...835L..12W""","""{""Cloudy"":""Detection""}""",WASP-101,98.3511016,-23.486086,1.0,1.0,Transit,2014.0,<a refstr=HELLIER_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014MNRAS.440.1982H/abstract target=ref> Hellier et al. 2014 </a>,May-14,Ground,SuperWASP,Canon 200mm f/1.8L,iKon-L CCD Camera
WASP-101 b,0.5,1.41,3.585722,363.1036,"""HST WFC3""","""2017ApJ...835L..12W""","""{""Cloudy"":""Detection""}""",WASP-101,98.3511016,-23.486086,1.0,1.0,Transit,2014.0,<a refstr=HELLIER_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014MNRAS.440.1982H/abstract target=ref> Hellier et al. 2014 </a>,May-14,Ground,SuperWASP,Canon 200mm f/1.8L,iKon-L CCD Camera
WASP-101 b,0.5,1.41,3.585722,363.1036,"""HST WFC3""","""2017ApJ...835L..12W""","""{""Cloudy"":""Detection""}""",WASP-101,98.3511016,-23.486086,1.0,1.0,Transit,2014.0,<a refstr=HELLIER_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014MNRAS.440.1982H/abstract target=ref> Hellier et al. 2014 </a>,May-14,Ground,SuperWASP,Canon 200mm f/1.8L,iKon-L CCD Camera
WASP-101 b,0.5,1.41,3.585722,363.1036,"""HST WFC3""","""2017ApJ...835L..12W""","""{""Cloudy"":""Detection""}""",WASP-101,98.3511016,-23.486086,1.0,1.0,Transit,2014.0,<a refstr=HELLIER_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014MNRAS.440.1982H/abstract target=ref> Hellier et al. 2014 </a>,May-14,Ground,SuperWASP,Canon 200mm f/1.8L,iKon-L CCD Camera
WASP-101 b,0.5,1.41,3.585722,363.1036,"""HST STIS""","""2023MNRAS.522..582R""","""{""Cloudy"":""Detection"" ""Featureless spectra"":""Detection""}""",WASP-101,98.3511016,-23.486086,1.0,1.0,Transit,2014.0,<a refstr=HELLIER_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014MNRAS.440.1982H/abstract target=ref> Hellier et al. 2014 </a>,May-14,Ground,SuperWASP,Canon 200mm f/1.8L,iKon-L CCD Camera
WASP-101 b,0.5,1.41,3.585722,363.1036,"""HST STIS""","""2023MNRAS.522..582R""","""{""Cloudy"":""Detection"" ""Featureless spectra"":""Detection""}""",WASP-101,98.3511016,-23.486086,1.0,1.0,Transit,2014.0,<a refstr=HELLIER_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014MNRAS.440.1982H/abstract target=ref> Hellier et al. 2014 </a>,May-14,Ground,SuperWASP,Canon 200mm f/1.8L,iKon-L CCD Camera
WASP-101 b,0.5,1.41,3.585722,363.1036,"""HST STIS""","""2023MNRAS.522..582R""","""{""Cloudy"":""Detection"" ""Featureless spectra"":""Detection""}""",WASP-101,98.3511016,-23.486086,1.0,1.0,Transit,2014.0,<a refstr=HELLIER_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014MNRAS.440.1982H/abstract target=ref> Hellier et al. 2014 </a>,May-14,Ground,SuperWASP,Canon 200mm f/1.8L,iKon-L CCD Camera
WASP-101 b,0.5,1.41,3.585722,363.1036,"""HST STIS""","""2023MNRAS.522..582R""","""{""Cloudy"":""Detection"" ""Featureless spectra"":""Detection""}""",WASP-101,98.3511016,-23.486086,1.0,1.0,Transit,2014.0,<a refstr=HELLIER_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014MNRAS.440.1982H/abstract target=ref> Hellier et al. 2014 </a>,May-14,Ground,SuperWASP,Canon 200mm f/1.8L,iKon-L CCD Camera
WASP-101 b,0.5,1.41,3.585722,363.1036,"""HST STIS""","""2023MNRAS.522..582R""","""{""Cloudy"":""Detection"" ""Featureless spectra"":""Detection""}""",WASP-101,98.3511016,-23.486086,1.0,1.0,Transit,2014.0,<a refstr=HELLIER_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014MNRAS.440.1982H/abstract target=ref> Hellier et al. 2014 </a>,May-14,Ground,SuperWASP,Canon 200mm f/1.8L,iKon-L CCD Camera
WASP-101 b,0.5,1.41,3.585722,363.1036,"""HST STIS""","""2023MNRAS.522..582R""","""{""Cloudy"":""Detection"" ""Featureless spectra"":""Detection""}""",WASP-101,98.3511016,-23.486086,1.0,1.0,Transit,2014.0,<a refstr=HELLIER_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014MNRAS.440.1982H/abstract target=ref> Hellier et al. 2014 </a>,May-14,Ground,SuperWASP,Canon 200mm f/1.8L,iKon-L CCD Camera
WASP-101 b,0.5,1.41,3.585722,363.1036,"""HST STIS""","""2023MNRAS.522..582R""","""{""Cloudy"":""Detection"" ""Featureless spectra"":""Detection""}""",WASP-101,98.3511016,-23.486086,1.0,1.0,Transit,2014.0,<a refstr=HELLIER_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014MNRAS.440.1982H/abstract target=ref> Hellier et al. 2014 </a>,May-14,Ground,SuperWASP,Canon 200mm f/1.8L,iKon-L CCD Camera
WASP-101 b,0.5,1.41,3.585722,363.1036,"""HST STIS""","""2023MNRAS.522..582R""","""{""Cloudy"":""Detection"" ""Featureless spectra"":""Detection""}""",WASP-101,98.3511016,-23.486086,1.0,1.0,Transit,2014.0,<a refstr=HELLIER_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014MNRAS.440.1982H/abstract target=ref> Hellier et al. 2014 </a>,May-14,Ground,SuperWASP,Canon 200mm f/1.8L,iKon-L CCD Camera
WASP-101 b,0.5,1.41,3.585722,363.1036,"""HST STIS""","""2023MNRAS.522..582R""","""{""Cloudy"":""Detection"" ""Featureless spectra"":""Detection""}""",WASP-101,98.3511016,-23.486086,1.0,1.0,Transit,2014.0,<a refstr=HELLIER_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014MNRAS.440.1982H/abstract target=ref> Hellier et al. 2014 </a>,May-14,Ground,SuperWASP,Canon 200mm f/1.8L,iKon-L CCD Camera
WASP-103 b,1.49,1.528,0.925542,89.2073,"""HST-Other""",2112.09973,"""{""H-"":""Detection"" ""H2O"":""Detection"" ""FeH"":""Detection"" ""CO"":""Upper limit"" ""CH4"":""Upper limit""}""",WASP-103,249.3148604,7.1833758,1.0,1.0,Transit,2014.0,<a refstr=GILLON_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014A%26A...562L...3G/abstract target=ref> Gillon et al. 2014 </a>,Feb-14,Ground,SuperWASP,Canon 200mm f/1.8L,iKon-L CCD Camera
WASP-103 b,1.49,1.528,0.925542,89.2073,"""HST-Other""",2112.09973,"""{""H-"":""Detection"" ""H2O"":""Detection"" ""FeH"":""Detection"" ""CO"":""Upper limit"" ""CH4"":""Upper limit""}""",WASP-103,249.3148604,7.1833758,1.0,1.0,Transit,2014.0,<a refstr=GILLON_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014A%26A...562L...3G/abstract target=ref> Gillon et al. 2014 </a>,Feb-14,Ground,SuperWASP,Canon 200mm f/1.8L,iKon-L CCD Camera
WASP-103 b,1.49,1.528,0.925542,89.2073,"""HST-Other""",2112.09973,"""{""H-"":""Detection"" ""H2O"":""Detection"" ""FeH"":""Detection"" ""CO"":""Upper limit"" ""CH4"":""Upper limit""}""",WASP-103,249.3148604,7.1833758,1.0,1.0,Transit,2014.0,<a refstr=GILLON_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014A%26A...562L...3G/abstract target=ref> Gillon et al. 2014 </a>,Feb-14,Ground,SuperWASP,Canon 200mm f/1.8L,iKon-L CCD Camera
WASP-103 b,1.49,1.528,0.925542,89.2073,"""HST-Other""",2112.09973,"""{""H-"":""Detection"" ""H2O"":""Detection"" ""FeH"":""Detection"" ""CO"":""Upper limit"" ""CH4"":""Upper limit""}""",WASP-103,249.3148604,7.1833758,1.0,1.0,Transit,2014.0,<a refstr=GILLON_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014A%26A...562L...3G/abstract target=ref> Gillon et al. 2014 </a>,Feb-14,Ground,SuperWASP,Canon 200mm f/1.8L,iKon-L CCD Camera
WASP-103 b,1.49,1.528,0.925542,89.2073,"""HST-Other""",2112.09973,"""{""H-"":""Detection"" ""H2O"":""Detection"" ""FeH"":""Detection"" ""CO"":""Upper limit"" ""CH4"":""Upper limit""}""",WASP-103,249.3148604,7.1833758,1.0,1.0,Transit,2014.0,<a refstr=GILLON_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014A%26A...562L...3G/abstract target=ref> Gillon et al. 2014 </a>,Feb-14,Ground,SuperWASP,Canon 200mm f/1.8L,iKon-L CCD Camera
WASP-103 b,1.49,1.528,0.925542,89.2073,"""HST-Other""",2112.09973,"""{""H-"":""Detection"" ""H2O"":""Detection"" ""FeH"":""Detection"" ""CO"":""Upper limit"" ""CH4"":""Upper limit""}""",WASP-103,249.3148604,7.1833758,1.0,1.0,Transit,2014.0,<a refstr=GILLON_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014A%26A...562L...3G/abstract target=ref> Gillon et al. 2014 </a>,Feb-14,Ground,SuperWASP,Canon 200mm f/1.8L,iKon-L CCD Camera
WASP-103 b,1.49,1.528,0.925542,89.2073,"""HST-Other""",2112.09973,"""{""H-"":""Detection"" ""H2O"":""Detection"" ""FeH"":""Detection"" ""CO"":""Upper limit"" ""CH4"":""Upper limit""}""",WASP-103,249.3148604,7.1833758,1.0,1.0,Transit,2014.0,<a refstr=GILLON_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014A%26A...562L...3G/abstract target=ref> Gillon et al. 2014 </a>,Feb-14,Ground,SuperWASP,Canon 200mm f/1.8L,iKon-L CCD Camera
WASP-103 b,1.49,1.528,0.925542,89.2073,"""G-B:Low resolution IR""",2303.13732,"""{""Molecular ratios: C/O etc..."":""Detection""}""",WASP-103,249.3148604,7.1833758,1.0,1.0,Transit,2014.0,<a refstr=GILLON_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014A%26A...562L...3G/abstract target=ref> Gillon et al. 2014 </a>,Feb-14,Ground,SuperWASP,Canon 200mm f/1.8L,iKon-L CCD Camera
WASP-103 b,1.49,1.528,0.925542,89.2073,"""G-B:Low resolution IR""",2303.13732,"""{""Molecular ratios: C/O etc..."":""Detection""}""",WASP-103,249.3148604,7.1833758,1.0,1.0,Transit,2014.0,<a refstr=GILLON_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014A%26A...562L...3G/abstract target=ref> Gillon et al. 2014 </a>,Feb-14,Ground,SuperWASP,Canon 200mm f/1.8L,iKon-L CCD Camera
WASP-103 b,1.49,1.528,0.925542,89.2073,"""G-B:Low resolution IR""",2303.13732,"""{""Molecular ratios: C/O etc..."":""Detection""}""",WASP-103,249.3148604,7.1833758,1.0,1.0,Transit,2014.0,<a refstr=GILLON_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014A%26A...562L...3G/abstract target=ref> Gillon et al. 2014 </a>,Feb-14,Ground,SuperWASP,Canon 200mm f/1.8L,iKon-L CCD Camera
WASP-103 b,1.49,1.528,0.925542,89.2073,"""G-B:Low resolution IR""",2303.13732,"""{""Molecular ratios: C/O etc..."":""Detection""}""",WASP-103,249.3148604,7.1833758,1.0,1.0,Transit,2014.0,<a refstr=GILLON_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014A%26A...562L...3G/abstract target=ref> Gillon et al. 2014 </a>,Feb-14,Ground,SuperWASP,Canon 200mm f/1.8L,iKon-L CCD Camera
WASP-103 b,1.49,1.528,0.925542,89.2073,"""G-B:Low resolution IR""",2303.13732,"""{""Molecular ratios: C/O etc..."":""Detection""}""",WASP-103,249.3148604,7.1833758,1.0,1.0,Transit,2014.0,<a refstr=GILLON_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014A%26A...562L...3G/abstract target=ref> Gillon et al. 2014 </a>,Feb-14,Ground,SuperWASP,Canon 200mm f/1.8L,iKon-L CCD Camera
WASP-103 b,1.49,1.528,0.925542,89.2073,"""G-B:Low resolution IR""",2303.13732,"""{""Molecular ratios: C/O etc..."":""Detection""}""",WASP-103,249.3148604,7.1833758,1.0,1.0,Transit,2014.0,<a refstr=GILLON_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014A%26A...562L...3G/abstract target=ref> Gillon et al. 2014 </a>,Feb-14,Ground,SuperWASP,Canon 200mm f/1.8L,iKon-L CCD Camera
WASP-103 b,1.49,1.528,0.925542,89.2073,"""G-B:Low resolution IR""",2303.13732,"""{""Molecular ratios: C/O etc..."":""Detection""}""",WASP-103,249.3148604,7.1833758,1.0,1.0,Transit,2014.0,<a refstr=GILLON_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014A%26A...562L...3G/abstract target=ref> Gillon et al. 2014 </a>,Feb-14,Ground,SuperWASP,Canon 200mm f/1.8L,iKon-L CCD Camera
